post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
"GOODRIDE 235/50 19R SA37",goodride-235-50-19r-sa37,,721,"Neumático diseñado para ofrecer un equilibrio óptimo entre rendimiento, seguridad y confort, especialmente en vehículos SUV y crossovers de tamaño mediano a grande. Cuenta con un diseño de banda de rodadura asimétrico que mejora la tracción tanto en superficies secas como mojadas, gracias a sus múltiples canales de drenaje que facilitan la evacuación del agua, reduciendo así el riesgo de aquaplaning. Su compuesto de goma está formulado para proporcionar una buena durabilidad y resistencia al desgaste, asegurando una vida útil adecuada para un uso diario y viajes frecuentes. Además, el Goodride SA37 ofrece una conducción silenciosa y cómoda, minimizando el ruido de rodadura y las vibraciones, lo que mejora la experiencia de manejo. Con un índice de velocidad y carga apropiados para su categoría, este neumático es una opción económica y confiable para conductores que buscan buen rendimiento general sin sacrificar seguridad ni comodidad.","El Goodride SA37 235/50 R19 es un neumático para SUVs que ofrece buen agarre en seco y mojado, con diseño que reduce el aquaplaning. Combina durabilidad, comodidad y un precio accesible para uso diario y viajes.",Publicada,,0,"2023-09-01 12:51:00",1,open,503136,,,no,no,12,109000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-235-50-19R-SA37.png ! alt :  ! title : neumáticos-freire-GOODRIDE-235-50-19R-SA37 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/goodride-235-50-19r-sa37/,0,,,simple,,"Aro > 19|Ancho > 235|Alto > 50|Marca > GOODRIDE",,,,,,,,,,,,,
"WANLI 235/55 18R SU025",wanli-235-55-18r-su025,,722,"El neumático Wanli SU025 235/55 R18 100V es una opción económica diseñada para vehículos tipo SUV o crossover que buscan un desempeño confiable en condiciones de verano sin pagar el precio de una marca premium. Con un diseño de banda de rodamiento asimétrico y canales longitudinales anchos, este modelo proporciona un buen agarre tanto en seco como en superficies mojadas, ayudando a reducir el riesgo de hidroplaneo y ofreciendo una conducción relativamente estable y silenciosa en carretera. Su estructura interna y el ribete central continuo permiten una mejor respuesta en curvas y a altas velocidades, algo destacable considerando su posicionamiento de mercado. A pesar de que la marca Wanli no goza de la misma reputación que fabricantes de gama alta, muchos usuarios reportan experiencias positivas en uso urbano y viajes regulares, señalando una buena relación calidad-precio. Sin embargo, es importante tener en cuenta que, al tratarse de una marca china de presupuesto, puede existir cierta variabilidad en la calidad de fabricación entre lotes, por lo que no es la primera opción recomendada para condiciones exigentes o climas extremos. En resumen, el Wanli SU025 es un neumático correcto para quienes priorizan el ahorro sin sacrificar lo esencial en seguridad y confort, siempre y cuando se mantenga dentro de un uso moderado y condiciones controladas.

","Es un neumático de verano económico con buen agarre en seco y mojado, ideal para uso urbano y conducción moderada. Ofrece una buena relación calidad-precio, aunque con calidad variable frente a marcas premium.

",Publicada,,0,"2023-09-01 12:52:00",1,open,504519,,,no,no,8,99000,92000,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/803.16320_11_600x600_crop_center.webp ! alt :  ! title : 803.16320_11_600x600_crop_center ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/wanli-235-55-18r-su025/,0,,,simple,,"Aro > 18|Ancho > 235|Alto > 55|Marca > WANLI",,,,,,,,,,,,,
"WEST LAKE 235/60 16R Z108",west-lake-235-60-16r-z108,,737,,235/60/16,Publicada,,0,"2023-09-08 12:27:00",1,open,501888,,,no,no,4,87999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-235-60-16R-Z108.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-235-60-16R-Z108 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-235-60-16r-z108/,0,,,simple,,"Aro > 16|Ancho > 235|Alto > 60|Marca > WESTLAKE",,,,,,,,,,,,,
"WINDFORCE 235/60 17R CATCHFORS",windforce-235-60-17r-catchfors,,738,,235/60/17,Publicada,,0,"2023-09-08 12:28:00",1,open,502959,,,no,no,6,74000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WINDFORCE-235-60-17R-CATCHFORS.jpg ! alt :  ! title : neumáticos-freire-WINDFORCE-235-60-17R-CATCHFORS ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/windforce-235-60-17r-catchfors/,0,,,simple,,"Aro > 17|Ancho > 235|Alto > 60|Marca > WINDFORCE","Black Friday",,,,,,,,,,,,
"WEST LAKE 235/60 17R SU318",west-lake-235-60-17r-su318,,743,,235/60/17,Publicada,,0,"2023-09-08 12:31:00",1,open,506038,,,no,no,6,117000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-235-60-17R-SU318.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-235-60-17R-SU318 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-235-60-17R-SU318-1.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-235-60-17R-SU318-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-235-60-17r-su318/,0,,,simple,,"Aro > 17|Ancho > 235|Alto > 60|Marca > WESTLAKE",,,,,,,,,,,,,
"WINDFORCE 235/65 17R AT CATCHFORS",windforce-235-65-17r-catchfors,,751,"Diseño agresivo de la banda de rodadura: Proporciona excelente tracción en terrenos irregulares como tierra, grava, lodo y arena.
Buen desempeño en carretera: A pesar de su enfoque off-road, ofrece un manejo cómodo y estable en asfalto.
Estructura reforzada: Mayor resistencia a impactos, cortes y desgaste irregular.
Canales anchos: Facilitan la evacuación del agua, mejorando el agarre en condiciones húmedas y reduciendo el riesgo de hidroplaneo.
Composición de caucho duradera: Diseñada para una larga vida útil incluso en condiciones exigentes.","La WINDFORCE AT en medida 235/65 R17 es una llanta todo terreno (All Terrain) diseñada para ofrecer un equilibrio ideal entre el rendimiento dentro y fuera del camino. Es una excelente opción para camionetas, SUV y vehículos 4x4 que requieren versatilidad y durabilidad.",Publicada,,0,"2023-09-08 12:36:00",1,open,505904,,,no,no,4,105000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/235-65-r17-windforce-catchfors-a-t-104t-m-s-all-terrain6154.jpg ! alt :  ! title : 235-65-r17-windforce-catchfors-a-t-104t-m-s-all-terrain~6154 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/windforce-235-65-17r-catchfors/,0,,,simple,,"Aro > 17|Ancho > 235|Alto > 65|Marca > WINDFORCE",,,,,,,,,,,,,
"ONYX 235/70 16R AT-187",onyx-235-70-16r-at-187,,755,,235/70/16,Publicada,,0,"2023-09-08 12:39:00",1,open,501854,,,no,no,0,85000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-ONYX-235-70-16R-AT-187.jpg ! alt :  ! title : neumáticos-freire-ONYX-235-70-16R-AT-187 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/onyx-235-70-16r-at-187/,0,,,simple,outofstock,"Aro > 16|Ancho > 235|Alto > 70|Marca > ONYX",,,,,,,,,,,,,
"GOODRIDE 235/75 15R SL366",goodride-235-75-15r-sl366,,756,,235/75/15,Publicada,,0,"2023-09-08 12:39:00",1,open,501806,,,no,no,4,132999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-235-75-15R-SL366.jpg ! alt :  ! title : neumáticos-freire-GOODRIDE-235-75-15R-SL366 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/goodride-235-75-15r-sl366/,0,,,simple,,"Aro > 15|Ancho > 235|Alto > 75|Marca > GOODRIDE",,,,,,,,,,,,"Q = 160 hasta 160 km/h",4|1|0
"TRIANGLE 235/75 15R TR292",triangle-235-75-15r-tr292,,757,,235/75/15,Publicada,,0,"2023-09-08 12:40:00",1,open,501602,,,no,no,3,106999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-TRIANGLE-235-75-15R-TR292.png ! alt :  ! title : neumáticos-freire-TRIANGLE-235-75-15R-TR292 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/triangle-235-75-15r-tr292/,0,,,simple,,"Aro > 15|Ancho > 235|Alto > 75|Marca > TRIANGLE",,,,,,,,,,,,,
"ONYX 235/75 15R AT187",onyx-235-75-15r-at187,,758,"Diseñado para vehículos tipo SUV, camionetas ligeras y 4x4.
Ideal para conductores que necesitan buen desempeño en carreteras y terrenos mixtos (grava, tierra, caminos rurales).
Común en pickups, vehículos utilitarios rurales o de trabajo.",235/75/15,Publicada,,0,"2023-09-08 12:40:00",1,open,501529,,,no,no,12,89000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-ONYX-235-75-15R-AT187.jpg ! alt :  ! title : neumáticos-freire-ONYX-235-75-15R-AT187 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/onyx-235-75-15r-at187/,0,,,simple,,"Aro > 15|Ancho > 235|Alto > 75|Marca > ONYX",,,,,,,,,,,,,
"MAXXIS 245/35 18R VICTRA SPORT 5",maxxis-245-35-18r-victra-sport-5,,759,,235/75/15,Publicada,,0,"2023-09-08 12:42:00",1,open,501866,,,no,no,5,179999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-MAXXIS-245-35-18R-VICTRA-SPORT-5.jpg ! alt :  ! title : neumáticos-freire-MAXXIS-245-35-18R-VICTRA-SPORT-5 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/maxxis-245-35-18r-victra-sport-5/,0,,,simple,,"Aro > 18|Ancho > 245|Alto > 35|Marca > MAXXIS",,,,,,,,,,,,,
"ONYX 245/70 16R AT-187",onyx-245-70-16r-at-187,,777,"El diseño de la banda de rodadura es más robusto en comparación con el H / T, por lo que es preferido por los propietarios de SUV que persiguen el aspecto más agresivo o bien que gustan o necesitan de manejar en caminos de tierra o no preparados, y es el neumático perfecto para camionetas y 4X4.","245/70/16 ONYX AT",Publicada,,0,"2023-09-08 12:53:00",1,open,506049,,,no,no,0,90000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/D_NQ_NP_612622-MLA45998509752_052021-O.webp ! alt :  ! title : D_NQ_NP_612622-MLA45998509752_052021-O ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/onyx-245-70-16r-at-187/,0,,,simple,outofstock,"Aro > 16|Ancho > 245|Alto > 70|Marca > ONYX",,,,,,,,,,,,,
"WEST LAKE 245/70 16R SL369",west-lake-245-70-16r-sl369,,779,,245/70/16,Publicada,,0,"2023-09-08 12:54:00",1,open,505997,,,no,no,1,144999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-245-70-16R-SU318-2.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-245-70-16R-SU318 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-245-70-16R-SU318-1-1.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-245-70-16R-SU318-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-245-70-16r-sl369/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 70|Marca > WESTLAKE",,,,,,,,,,,,,
"WINDFORCE 245/75 15R CATCHFORS AT",windforce-245-75-15r-catchfors-at,,782,,245/75/15,Publicada,,0,"2023-09-08 12:56:00",1,open,501847,,,no,no,6,155000,138000,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/06/neumaticos-freire-wastelake-175-70-r13-82t.jpg ! alt :  ! title : neumaticos-freire-wastelake-175-70-r13-82t ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l1.jpg ! alt :  ! title : westlake-sa37-l1 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l2.jpg ! alt :  ! title : westlake-sa37-l2 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/windforce-245-75-15r-catchfors-at/,0,,,simple,,"Aro > 15|Ancho > 245|Alto > 75|Marca > WINDFORCE",,,,,,,,,,,,,
"ONYX 245/75 16R AT-187",onyx-245-75-16r-at-187,,784,,245/75/16,Publicada,,0,"2023-09-08 12:57:00",1,open,501922,,,no,no,6,104000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-ONYX-245-75-16R-AT-187.jpg ! alt :  ! title : neumáticos-freire-ONYX-245-75-16R-AT-187 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/onyx-245-75-16r-at-187/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 75|Marca > ONYX",,,,,,,,,,,,,
"NEXEN 245/75 16R ROADIAN ATPRO",nexen-245-75-16r-roadian-atpro,,786,,245/75/16,Publicada,,0,"2023-09-08 12:58:00",1,open,502935,,,no,no,6,230000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-NEXEN-245-75-16R-ROADIAN-ATPRO.jpg ! alt :  ! title : neumáticos-freire-NEXEN-245-75-16R-ROADIAN-ATPRO ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-NEXEN-245-75-16R-ROADIAN-ATPRO-1.jpg ! alt :  ! title : neumáticos-freire-NEXEN-245-75-16R-ROADIAN-ATPRO-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/nexen-245-75-16r-roadian-atpro/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 75|Marca > NEXEN",,,,,,,,,,,,,
"WEST LAKE 245/75 16R SL369",west-lake-245-75-16r-sl369,,788,,245/75/16,Publicada,,0,"2023-09-08 13:00:00",1,open,505952,,,no,no,3,162000,158000,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-245-75-16R-SL369.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-245-75-16R-SL369 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-245-75-16R-SL369-1.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-245-75-16R-SL369-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-245-75-16r-sl369/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 75|Marca > WESTLAKE",,,,,,,,,,,,,
"WEST LAKE 245/75 16R SL369",west-lake-245-75-16r-sl369-2,,789,,245/75/16,Publicada,,0,"2023-09-08 13:00:00",1,open,506096,,,no,no,3,155000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-245-75-16R-SL369-2.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-245-75-16R-SL369 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-245-75-16R-SL369-1-1.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-245-75-16R-SL369-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-245-75-16r-sl369-2/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 75|Marca > WESTLAKE",,,,,,,,,,,,,
"YOKOHAMA 255/50 19R G058",yokohama-255-50-19r-g058,,794,"El neumático Yokohama G058 255/50 R19 107V está diseñado para SUVs y vehículos de alto rendimiento, ofreciendo un excelente equilibrio entre tracción, durabilidad y confort. Su banda de rodadura presenta un diseño optimizado que mejora la adherencia tanto en superficies secas como mojadas, con canales amplios que facilitan la evacuación del agua para reducir el riesgo de aquaplaning. Con un índice de carga 107, soporta hasta 975 kg por neumático, y su índice de velocidad V permite velocidades de hasta 240 km/h, lo que lo hace ideal para una conducción segura y estable en diferentes condiciones. Además, el compuesto avanzado de Yokohama contribuye a una mayor resistencia al desgaste y a una conducción silenciosa, posicionando al G058 como una opción confiable para quienes buscan rendimiento y confort en sus neumáticos.","Neumático para SUVs que ofrece buen agarre en seco y mojado, alta capacidad de carga y conducción cómoda, ideal para uso diario y viajes seguros.

",Publicada,,0,"2023-09-08 13:03:00",1,open,504417,,,no,no,4,265000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/llanta-yokohama-geolandar-xcv-g057_10_1_5.jpg ! alt :  ! title : llanta-yokohama-geolandar-xcv-g057_10_1_5 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-255-50-19r-g058/,0,,,simple,,"Aro > 19|Ancho > 255|Alto > 50|Marca > YOKOHAMA",,,,,,,,,,,,,
"ONYX 255/60 18R HP187",onyx-255-60-18r-hp187,,806,"Es un neumático de verano de alto rendimiento diseñado para SUVs y crossovers que buscan confort, estabilidad y seguridad tanto en ciudad como en carretera. Su diseño de banda de rodadura simétrica y optimizada mejora el contacto con el pavimento, proporcionando un agarre sólido en seco y mojado, así como una conducción precisa y silenciosa. Incorpora cuatro canales longitudinales profundos que permiten una excelente evacuación del agua, reduciendo el riesgo de aquaplaning en condiciones de lluvia. Gracias a su índice de carga 112 (1120 kg) y su construcción reforzada XL, este neumático está preparado para soportar vehículos pesados o exigencias de carga adicionales, sin comprometer la estabilidad. El índice de velocidad V garantiza seguridad hasta 240 km/h, lo que lo hace apto para vehículos de altas prestaciones. Fabricado con compuestos de caucho avanzados, el NY-HP187 proporciona buena resistencia al desgaste y una vida útil prolongada. En resumen, es una excelente opción para conductores que buscan un neumático cómodo, duradero y eficiente para su SUV, con buen rendimiento en distintas condiciones climáticas y a altas velocidades.

","Es un neumático de verano para SUV que ofrece buen agarre en seco y mojado, alta capacidad de carga, conducción cómoda y segura a velocidades de hasta 240 km/h.",Publicada,,0,"2023-09-08 13:11:00",1,open,504493,,,no,no,12,105000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/PCR1800802.jpg ! alt :  ! title : PCR1800802 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/onyx-255-60-18r-hp187/,0,,,simple,,"Aro > 18|Ancho > 255|Alto > 60|Marca > ONYX",,,,,,,,,,,,,
"ONYX 255/70 16R AT-187",onyx-255-70-16r-at-187,,809,,255/70/16,Publicada,,0,"2023-09-08 13:13:00",1,open,501782,,,no,no,0,110000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-ONYX-255-70-16R-AT-187.jpg ! alt :  ! title : neumáticos-freire-ONYX-255-70-16R-AT-187 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/onyx-255-70-16r-at-187/,0,,,simple,outofstock,"Aro > 16|Ancho > 255|Alto > 70|Marca > ONYX",,,,,,,,,,,,,
"TRIANGLE 255/70 16R TR292",triangle-255-70-16r-tr292,,811,,255/70/16,Publicada,,0,"2023-09-08 13:15:00",1,open,502821,,,no,no,0,128000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-TRIANGLE-255-70-16R-TR292.png ! alt :  ! title : neumáticos-freire-TRIANGLE-255-70-16R-TR292 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/triangle-255-70-16r-tr292/,0,,,simple,outofstock,"Aro > 16|Ancho > 255|Alto > 70|Marca > TRIANGLE",,,,,,,,,,,,,
"NEXEN 265/70 16R ROADIAN",nexen-265-70-16r-roadian,,820,,265/70/16,Publicada,,0,"2023-09-08 13:23:00",1,open,502937,,,no,no,4,224999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-NEXEN-265-70-16R-ROADIAN.jpg ! alt :  ! title : neumáticos-freire-NEXEN-265-70-16R-ROADIAN ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-NEXEN-265-70-16R-ROADIAN-1.jpg ! alt :  ! title : neumáticos-freire-NEXEN-265-70-16R-ROADIAN-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/nexen-265-70-16r-roadian/,0,,,simple,,"Aro > 16|Ancho > 265|Alto > 70|Marca > NEXEN",,,,,,,,,,,,,
"ONYX 265/75 16R AT-NY187",onyx-265-75-16r-at-ny187,,826,,265/75/16,Publicada,,0,"2023-09-09 00:41:00",1,open,501903,,,no,no,1,129999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-ONYX-265-70-17R-AT-NY187-1.jpg ! alt :  ! title : neumáticos-freire-ONYX-265-70-17R-AT-NY187 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/onyx-265-75-16r-at-ny187/,0,,,simple,,"Aro > 16|Ancho > 265|Alto > 75|Marca > ONYX",,,,,,,,,,,,,
"LING LONG 265/75 16R CROSSWIND AT",ling-long-265-75-16r-crosswind-at,,827,,265/75/16,Publicada,,0,"2023-09-09 00:42:00",1,open,502853,,,no,no,0,129999,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-LING-LONG-265-75-16R-CROSSWIND-AT.jpg ! alt :  ! title : neumáticos-freire-LING-LONG-265-75-16R-CROSSWIND-AT ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/ling-long-265-75-16r-crosswind-at/,0,,,simple,outofstock,"Aro > 16|Ancho > 265|Alto > 75|Marca > LINGLONG",,,,,,,,,,,,,
